Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,Position,Race
PER,Red Bull Racing,33.0,96.564,HARD,21.0,2.0,2.0,Bahrain
PER,Red Bull Racing,34.0,96.378,HARD,22.0,2.0,2.0,Bahrain
PER,Red Bull Racing,35.0,96.776,HARD,23.0,2.0,2.0,Bahrain
PER,Red Bull Racing,38.0,94.804,SOFT,2.0,3.0,2.0,Bahrain
PER,Red Bull Racing,39.0,94.607,SOFT,3.0,3.0,2.0,Bahrain
PER,Red Bull Racing,40.0,94.364,SOFT,4.0,3.0,2.0,Bahrain
PER,Red Bull Racing,41.0,94.4,SOFT,5.0,3.0,2.0,Bahrain
PER,Red Bull Racing,42.0,94.525,SOFT,6.0,3.0,2.0,Bahrain
PER,Red Bull Racing,43.0,94.797,SOFT,7.0,3.0,2.0,Bahrain
PER,Red Bull Racing,44.0,94.799,SOFT,8.0,3.0,2.0,Bahrain
PER,Red Bull Racing,45.0,94.592,SOFT,9.0,3.0,2.0,Bahrain
PER,Red Bull Racing,46.0,94.844,SOFT,10.0,3.0,2.0,Bahrain
PER,Red Bull Racing,47.0,94.73,SOFT,11.0,3.0,2.0,Bahrain
PER,Red Bull Racing,48.0,94.885,SOFT,12.0,3.0,2.0,Bahrain
PER,Red Bull Racing,49.0,94.966,SOFT,13.0,3.0,2.0,Bahrain
PER,Red Bull Racing,50.0,95.082,SOFT,14.0,3.0,2.0,Bahrain
PER,Red Bull Racing,51.0,94.94,SOFT,15.0,3.0,2.0,Bahrain
PER,Red Bull Racing,52.0,95.183,SOFT,16.0,3.0,2.0,Bahrain
PER,Red Bull Racing,53.0,95.842,SOFT,17.0,3.0,2.0,Bahrain
PER,Red Bull Racing,54.0,95.459,SOFT,18.0,3.0,2.0,Bahrain
PER,Red Bull Racing,55.0,95.611,SOFT,19.0,3.0,2.0,Bahrain
PER,Red Bull Racing,56.0,95.568,SOFT,20.0,3.0,2.0,Bahrain
PER,Red Bull Racing,57.0,95.746,SOFT,21.0,3.0,2.0,Bahrain
PIA,McLaren,1.0,102.523,SOFT,4.0,1.0,8.0,Bahrain
PIA,McLaren,2.0,98.382,SOFT,5.0,1.0,8.0,Bahrain
PIA,McLaren,3.0,98.258,SOFT,6.0,1.0,8.0,Bahrain
PIA,McLaren,4.0,97.897,SOFT,7.0,1.0,8.0,Bahrain
PIA,McLaren,5.0,97.859,SOFT,8.0,1.0,7.0,Bahrain
PIA,McLaren,6.0,97.955,SOFT,9.0,1.0,7.0,Bahrain
PIA,McLaren,7.0,97.984,SOFT,10.0,1.0,7.0,Bahrain
PIA,McLaren,8.0,97.956,SOFT,11.0,1.0,7.0,Bahrain
PIA,McLaren,9.0,98.096,SOFT,12.0,1.0,7.0,Bahrain
PIA,McLaren,10.0,98.073,SOFT,13.0,1.0,7.0,Bahrain
PIA,McLaren,11.0,98.397,SOFT,14.0,1.0,7.0,Bahrain
PIA,McLaren,14.0,96.796,HARD,2.0,2.0,10.0,Bahrain
PIA,McLaren,15.0,96.823,HARD,3.0,2.0,9.0,Bahrain
PIA,McLaren,16.0,96.427,HARD,4.0,2.0,7.0,Bahrain
PIA,McLaren,17.0,96.872,HARD,5.0,2.0,7.0,Bahrain
PIA,McLaren,18.0,97.095,HARD,6.0,2.0,7.0,Bahrain
PIA,McLaren,19.0,96.577,HARD,7.0,2.0,7.0,Bahrain
PIA,McLaren,20.0,96.644,HARD,8.0,2.0,7.0,Bahrain
PIA,McLaren,21.0,96.733,HARD,9.0,2.0,7.0,Bahrain
PIA,McLaren,22.0,96.555,HARD,10.0,2.0,7.0,Bahrain
PIA,McLaren,23.0,96.68,HARD,11.0,2.0,7.0,Bahrain
PIA,McLaren,24.0,96.884,HARD,12.0,2.0,7.0,Bahrain
PIA,McLaren,25.0,97.008,HARD,13.0,2.0,7.0,Bahrain
PIA,McLaren,26.0,96.882,HARD,14.0,2.0,7.0,Bahrain
PIA,McLaren,27.0,96.905,HARD,15.0,2.0,7.0,Bahrain
PIA,McLaren,28.0,96.905,HARD,16.0,2.0,7.0,Bahrain
PIA,McLaren,29.0,97.179,HARD,17.0,2.0,7.0,Bahrain
PIA,McLaren,30.0,97.177,HARD,18.0,2.0,7.0,Bahrain
PIA,McLaren,31.0,97.57,HARD,19.0,2.0,7.0,Bahrain
PIA,McLaren,32.0,97.163,HARD,20.0,2.0,6.0,Bahrain
PIA,McLaren,33.0,97.088,HARD,21.0,2.0,6.0,Bahrain
PIA,McLaren,36.0,95.153,HARD,2.0,3.0,9.0,Bahrain
PIA,McLaren,37.0,94.774,HARD,3.0,3.0,9.0,Bahrain
PIA,McLaren,38.0,95.298,HARD,4.0,3.0,9.0,Bahrain
PIA,McLaren,39.0,94.983,HARD,5.0,3.0,9.0,Bahrain
PIA,McLaren,40.0,95.005,HARD,6.0,3.0,8.0,Bahrain
PIA,McLaren,41.0,95.109,HARD,7.0,3.0,8.0,Bahrain
PIA,McLaren,42.0,95.341,HARD,8.0,3.0,8.0,Bahrain
PIA,McLaren,43.0,95.258,HARD,9.0,3.0,8.0,Bahrain
PIA,McLaren,44.0,95.238,HARD,10.0,3.0,8.0,Bahrain
PIA,McLaren,45.0,95.306,HARD,11.0,3.0,8.0,Bahrain
PIA,McLaren,46.0,95.296,HARD,12.0,3.0,8.0,Bahrain
PIA,McLaren,47.0,95.376,HARD,13.0,3.0,8.0,Bahrain
PIA,McLaren,48.0,95.702,HARD,14.0,3.0,8.0,Bahrain
PIA,McLaren,49.0,95.653,HARD,15.0,3.0,8.0,Bahrain
PIA,McLaren,50.0,95.984,HARD,16.0,3.0,8.0,Bahrain
PIA,McLaren,51.0,95.8,HARD,17.0,3.0,8.0,Bahrain
PIA,McLaren,52.0,96.024,HARD,18.0,3.0,8.0,Bahrain
PIA,McLaren,53.0,95.739,HARD,19.0,3.0,8.0,Bahrain
PIA,McLaren,54.0,96.107,HARD,20.0,3.0,8.0,Bahrain
PIA,McLaren,55.0,95.973,HARD,21.0,3.0,8.0,Bahrain
PIA,McLaren,56.0,96.1,HARD,22.0,3.0,8.0,Bahrain
PIA,McLaren,57.0,95.92,HARD,23.0,3.0,8.0,Bahrain
RIC,RB,1.0,105.668,SOFT,4.0,1.0,14.0,Bahrain
RIC,RB,2.0,99.509,SOFT,5.0,1.0,15.0,Bahrain
RIC,RB,3.0,98.76,SOFT,6.0,1.0,15.0,Bahrain
RIC,RB,4.0,98.61,SOFT,7.0,1.0,15.0,Bahrain
RIC,RB,5.0,98.704,SOFT,8.0,1.0,15.0,Bahrain
RIC,RB,6.0,98.689,SOFT,9.0,1.0,15.0,Bahrain
RIC,RB,7.0,99.193,SOFT,10.0,1.0,15.0,Bahrain
RIC,RB,8.0,99.529,SOFT,11.0,1.0,15.0,Bahrain
RIC,RB,9.0,99.338,SOFT,12.0,1.0,14.0,Bahrain
RIC,RB,10.0,98.782,SOFT,13.0,1.0,13.0,Bahrain
RIC,RB,11.0,99.033,SOFT,14.0,1.0,13.0,Bahrain
RIC,RB,12.0,98.893,SOFT,15.0,1.0,10.0,Bahrain
RIC,RB,15.0,97.07,HARD,2.0,2.0,16.0,Bahrain
RIC,RB,16.0,97.176,HARD,3.0,2.0,16.0,Bahrain
RIC,RB,17.0,97.29,HARD,4.0,2.0,16.0,Bahrain
RIC,RB,18.0,97.7,HARD,5.0,2.0,16.0,Bahrain
RIC,RB,19.0,98.35,HARD,6.0,2.0,16.0,Bahrain
RIC,RB,20.0,97.865,HARD,7.0,2.0,16.0,Bahrain
RIC,RB,21.0,97.392,HARD,8.0,2.0,15.0,Bahrain
RIC,RB,22.0,97.75,HARD,9.0,2.0,15.0,Bahrain
RIC,RB,23.0,97.772,HARD,10.0,2.0,15.0,Bahrain
RIC,RB,24.0,97.766,HARD,11.0,2.0,15.0,Bahrain
RIC,RB,25.0,97.973,HARD,12.0,2.0,15.0,Bahrain
RIC,RB,26.0,98.029,HARD,13.0,2.0,15.0,Bahrain
RIC,RB,27.0,98.152,HARD,14.0,2.0,15.0,Bahrain
RIC,RB,28.0,98.045,HARD,15.0,2.0,14.0,Bahrain
RIC,RB,29.0,97.96,HARD,16.0,2.0,13.0,Bahrain
RIC,RB,30.0,97.978,HARD,17.0,2.0,13.0,Bahrain
RIC,RB,31.0,98.154,HARD,18.0,2.0,13.0,Bahrain
RIC,RB,32.0,98.025,HARD,19.0,2.0,12.0,Bahrain
RIC,RB,33.0,98.15,HARD,20.0,2.0,12.0,Bahrain
RIC,RB,34.0,98.246,HARD,21.0,2.0,12.0,Bahrain
RIC,RB,37.0,95.163,SOFT,2.0,3.0,15.0,Bahrain
RIC,RB,38.0,95.46,SOFT,3.0,3.0,15.0,Bahrain
RIC,RB,39.0,95.475,SOFT,4.0,3.0,15.0,Bahrain
RIC,RB,40.0,95.578,SOFT,5.0,3.0,15.0,Bahrain
RIC,RB,41.0,95.644,SOFT,6.0,3.0,14.0,Bahrain
RIC,RB,42.0,95.338,SOFT,7.0,3.0,14.0,Bahrain
RIC,RB,43.0,95.56,SOFT,8.0,3.0,14.0,Bahrain
RIC,RB,44.0,95.49,SOFT,9.0,3.0,14.0,Bahrain
RIC,RB,45.0,95.57,SOFT,10.0,3.0,14.0,Bahrain
RIC,RB,46.0,95.507,SOFT,11.0,3.0,14.0,Bahrain
RIC,RB,47.0,95.831,SOFT,12.0,3.0,14.0,Bahrain
RIC,RB,48.0,96.236,SOFT,13.0,3.0,14.0,Bahrain
RIC,RB,49.0,96.442,SOFT,14.0,3.0,14.0,Bahrain
RIC,RB,50.0,96.609,SOFT,15.0,3.0,14.0,Bahrain
RIC,RB,51.0,97.103,SOFT,16.0,3.0,14.0,Bahrain
RIC,RB,52.0,97.529,SOFT,17.0,3.0,13.0,Bahrain
RIC,RB,53.0,96.745,SOFT,18.0,3.0,13.0,Bahrain
RIC,RB,54.0,96.661,SOFT,19.0,3.0,13.0,Bahrain
RIC,RB,55.0,97.375,SOFT,20.0,3.0,13.0,Bahrain
RIC,RB,56.0,97.662,SOFT,21.0,3.0,13.0,Bahrain
RUS,Mercedes,1.0,99.228,SOFT,4.0,1.0,3.0,Bahrain
RUS,Mercedes,2.0,96.635,SOFT,5.0,1.0,3.0,Bahrain
RUS,Mercedes,3.0,96.406,SOFT,6.0,1.0,2.0,Bahrain
RUS,Mercedes,4.0,97.738,SOFT,7.0,1.0,2.0,Bahrain
RUS,Mercedes,5.0,98.116,SOFT,8.0,1.0,2.0,Bahrain
RUS,Mercedes,6.0,97.784,SOFT,9.0,1.0,2.0,Bahrain
RUS,Mercedes,7.0,98.082,SOFT,10.0,1.0,2.0,Bahrain
RUS,Mercedes,8.0,97.862,SOFT,11.0,1.0,2.0,Bahrain
RUS,Mercedes,9.0,97.73,SOFT,12.0,1.0,2.0,Bahrain
RUS,Mercedes,10.0,97.782,SOFT,13.0,1.0,2.0,Bahrain
RUS,Mercedes,13.0,97.167,HARD,2.0,2.0,7.0,Bahrain
RUS,Mercedes,14.0,97.571,HARD,3.0,2.0,7.0,Bahrain
RUS,Mercedes,15.0,96.922,HARD,4.0,2.0,4.0,Bahrain
RUS,Mercedes,16.0,96.683,HARD,5.0,2.0,3.0,Bahrain
RUS,Mercedes,17.0,96.234,HARD,6.0,2.0,3.0,Bahrain
RUS,Mercedes,18.0,97.819,HARD,7.0,2.0,4.0,Bahrain
RUS,Mercedes,19.0,97.233,HARD,8.0,2.0,4.0,Bahrain
RUS,Mercedes,20.0,96.732,HARD,9.0,2.0,4.0,Bahrain
RUS,Mercedes,21.0,96.769,HARD,10.0,2.0,4.0,Bahrain
RUS,Mercedes,22.0,96.992,HARD,11.0,2.0,4.0,Bahrain
RUS,Mercedes,23.0,96.954,HARD,12.0,2.0,4.0,Bahrain
RUS,Mercedes,24.0,96.736,HARD,13.0,2.0,4.0,Bahrain
RUS,Mercedes,25.0,96.928,HARD,14.0,2.0,4.0,Bahrain
RUS,Mercedes,26.0,96.801,HARD,15.0,2.0,4.0,Bahrain
RUS,Mercedes,27.0,96.815,HARD,16.0,2.0,4.0,Bahrain
RUS,Mercedes,28.0,96.911,HARD,17.0,2.0,4.0,Bahrain
RUS,Mercedes,29.0,97.066,HARD,18.0,2.0,4.0,Bahrain
RUS,Mercedes,30.0,97.186,HARD,19.0,2.0,4.0,Bahrain
RUS,Mercedes,33.0,95.838,HARD,2.0,3.0,9.0,Bahrain
RUS,Mercedes,34.0,95.241,HARD,3.0,3.0,6.0,Bahrain
RUS,Mercedes,35.0,95.772,HARD,4.0,3.0,4.0,Bahrain
RUS,Mercedes,36.0,95.434,HARD,5.0,3.0,4.0,Bahrain
RUS,Mercedes,37.0,95.481,HARD,6.0,3.0,4.0,Bahrain
RUS,Mercedes,38.0,95.479,HARD,7.0,3.0,4.0,Bahrain
RUS,Mercedes,39.0,95.204,HARD,8.0,3.0,4.0,Bahrain
RUS,Mercedes,40.0,95.065,HARD,9.0,3.0,4.0,Bahrain
RUS,Mercedes,41.0,95.093,HARD,10.0,3.0,4.0,Bahrain
RUS,Mercedes,42.0,95.136,HARD,11.0,3.0,4.0,Bahrain
RUS,Mercedes,43.0,95.193,HARD,12.0,3.0,4.0,Bahrain
RUS,Mercedes,44.0,95.162,HARD,13.0,3.0,4.0,Bahrain
RUS,Mercedes,45.0,95.276,HARD,14.0,3.0,4.0,Bahrain
RUS,Mercedes,46.0,96.657,HARD,15.0,3.0,5.0,Bahrain
RUS,Mercedes,47.0,95.805,HARD,16.0,3.0,5.0,Bahrain
RUS,Mercedes,48.0,96.059,HARD,17.0,3.0,5.0,Bahrain
RUS,Mercedes,49.0,95.954,HARD,18.0,3.0,5.0,Bahrain
RUS,Mercedes,50.0,96.181,HARD,19.0,3.0,5.0,Bahrain
RUS,Mercedes,51.0,95.852,HARD,20.0,3.0,5.0,Bahrain
RUS,Mercedes,52.0,96.186,HARD,21.0,3.0,5.0,Bahrain
RUS,Mercedes,53.0,95.979,HARD,22.0,3.0,5.0,Bahrain
RUS,Mercedes,54.0,96.013,HARD,23.0,3.0,5.0,Bahrain
RUS,Mercedes,55.0,96.151,HARD,24.0,3.0,5.0,Bahrain
RUS,Mercedes,56.0,96.35,HARD,25.0,3.0,5.0,Bahrain
RUS,Mercedes,57.0,96.44,HARD,26.0,3.0,5.0,Bahrain
SAI,Ferrari,1.0,100.62,SOFT,4.0,1.0,5.0,Bahrain
SAI,Ferrari,2.0,97.236,SOFT,5.0,1.0,5.0,Bahrain
SAI,Ferrari,3.0,97.08,SOFT,6.0,1.0,5.0,Bahrain
SAI,Ferrari,4.0,97.264,SOFT,7.0,1.0,5.0,Bahrain
SAI,Ferrari,5.0,98.032,SOFT,8.0,1.0,5.0,Bahrain
SAI,Ferrari,6.0,97.741,SOFT,9.0,1.0,5.0,Bahrain
SAI,Ferrari,7.0,98.26,SOFT,10.0,1.0,5.0,Bahrain
SAI,Ferrari,8.0,98.183,SOFT,11.0,1.0,5.0,Bahrain
SAI,Ferrari,9.0,98.03,SOFT,12.0,1.0,5.0,Bahrain
SAI,Ferrari,10.0,97.608,SOFT,13.0,1.0,5.0,Bahrain
SAI,Ferrari,11.0,97.656,SOFT,14.0,1.0,3.0,Bahrain
SAI,Ferrari,12.0,97.65,SOFT,15.0,1.0,2.0,Bahrain
SAI,Ferrari,13.0,97.243,SOFT,16.0,1.0,2.0,Bahrain
SAI,Ferrari,16.0,96.376,HARD,2.0,2.0,5.0,Bahrain
SAI,Ferrari,17.0,95.507,HARD,3.0,2.0,4.0,Bahrain
SAI,Ferrari,18.0,96.088,HARD,4.0,2.0,3.0,Bahrain
SAI,Ferrari,19.0,96.236,HARD,5.0,2.0,3.0,Bahrain
SAI,Ferrari,20.0,96.034,HARD,6.0,2.0,3.0,Bahrain
SAI,Ferrari,21.0,96.104,HARD,7.0,2.0,3.0,Bahrain
SAI,Ferrari,22.0,96.008,HARD,8.0,2.0,3.0,Bahrain
SAI,Ferrari,23.0,96.149,HARD,9.0,2.0,3.0,Bahrain
SAI,Ferrari,24.0,96.2,HARD,10.0,2.0,3.0,Bahrain
SAI,Ferrari,25.0,96.22,HARD,11.0,2.0,3.0,Bahrain
SAI,Ferrari,26.0,96.221,HARD,12.0,2.0,3.0,Bahrain
SAI,Ferrari,27.0,96.272,HARD,13.0,2.0,3.0,Bahrain
SAI,Ferrari,28.0,96.534,HARD,14.0,2.0,3.0,Bahrain
SAI,Ferrari,29.0,96.6,HARD,15.0,2.0,3.0,Bahrain
SAI,Ferrari,30.0,96.337,HARD,16.0,2.0,3.0,Bahrain
SAI,Ferrari,31.0,96.537,HARD,17.0,2.0,3.0,Bahrain
SAI,Ferrari,32.0,96.762,HARD,18.0,2.0,3.0,Bahrain
SAI,Ferrari,33.0,96.556,HARD,19.0,2.0,3.0,Bahrain
SAI,Ferrari,34.0,96.551,HARD,20.0,2.0,3.0,Bahrain
SAI,Ferrari,37.0,95.302,HARD,2.0,3.0,3.0,Bahrain
SAI,Ferrari,38.0,95.1,HARD,3.0,3.0,3.0,Bahrain
SAI,Ferrari,39.0,94.709,HARD,4.0,3.0,3.0,Bahrain
SAI,Ferrari,40.0,94.739,HARD,5.0,3.0,3.0,Bahrain
SAI,Ferrari,41.0,95.041,HARD,6.0,3.0,3.0,Bahrain
SAI,Ferrari,42.0,94.861,HARD,7.0,3.0,3.0,Bahrain
SAI,Ferrari,43.0,94.795,HARD,8.0,3.0,3.0,Bahrain
SAI,Ferrari,44.0,94.507,HARD,9.0,3.0,3.0,Bahrain
SAI,Ferrari,45.0,94.79,HARD,10.0,3.0,3.0,Bahrain
SAI,Ferrari,46.0,94.853,HARD,11.0,3.0,3.0,Bahrain
SAI,Ferrari,47.0,94.901,HARD,12.0,3.0,3.0,Bahrain
SAI,Ferrari,48.0,94.981,HARD,13.0,3.0,3.0,Bahrain
SAI,Ferrari,49.0,95.44,HARD,14.0,3.0,3.0,Bahrain
SAI,Ferrari,50.0,95.142,HARD,15.0,3.0,3.0,Bahrain
SAI,Ferrari,51.0,95.282,HARD,16.0,3.0,3.0,Bahrain
SAI,Ferrari,52.0,95.083,HARD,17.0,3.0,3.0,Bahrain
SAI,Ferrari,53.0,95.211,HARD,18.0,3.0,3.0,Bahrain
SAI,Ferrari,54.0,95.309,HARD,19.0,3.0,3.0,Bahrain
SAI,Ferrari,55.0,95.407,HARD,20.0,3.0,3.0,Bahrain
SAI,Ferrari,56.0,95.305,HARD,21.0,3.0,3.0,Bahrain
SAI,Ferrari,57.0,95.327,HARD,22.0,3.0,3.0,Bahrain
SAR,Williams,1.0,105.921,SOFT,1.0,1.0,15.0,Bahrain
SAR,Williams,2.0,98.481,SOFT,2.0,1.0,14.0,Bahrain
SAR,Williams,3.0,98.707,SOFT,3.0,1.0,14.0,Bahrain
SAR,Williams,4.0,98.39,SOFT,4.0,1.0,14.0,Bahrain
SAR,Williams,5.0,98.757,SOFT,5.0,1.0,14.0,Bahrain
SAR,Williams,6.0,98.582,SOFT,6.0,1.0,14.0,Bahrain
SAR,Williams,7.0,99.464,SOFT,7.0,1.0,14.0,Bahrain
SAR,Williams,8.0,99.58,SOFT,8.0,1.0,14.0,Bahrain
SAR,Williams,9.0,99.366,SOFT,9.0,1.0,13.0,Bahrain
SAR,Williams,12.0,98.493,HARD,2.0,2.0,20.0,Bahrain
SAR,Williams,13.0,100.989,HARD,3.0,2.0,20.0,Bahrain
SAR,Williams,14.0,101.47,HARD,4.0,2.0,20.0,Bahrain
SAR,Williams,15.0,97.594,HARD,5.0,2.0,20.0,Bahrain
SAR,Williams,16.0,101.37,HARD,6.0,2.0,20.0,Bahrain
SAR,Williams,17.0,99.758,HARD,7.0,2.0,20.0,Bahrain
SAR,Williams,18.0,98.077,HARD,8.0,2.0,20.0,Bahrain
SAR,Williams,19.0,97.742,HARD,9.0,2.0,20.0,Bahrain
SAR,Williams,20.0,97.82,HARD,10.0,2.0,20.0,Bahrain
SAR,Williams,21.0,98.009,HARD,11.0,2.0,20.0,Bahrain
SAR,Williams,22.0,97.728,HARD,12.0,2.0,20.0,Bahrain
SAR,Williams,23.0,97.621,HARD,13.0,2.0,20.0,Bahrain
SAR,Williams,24.0,99.437,HARD,14.0,2.0,20.0,Bahrain
SAR,Williams,25.0,99.093,HARD,15.0,2.0,20.0,Bahrain
SAR,Williams,26.0,97.859,HARD,16.0,2.0,20.0,Bahrain
SAR,Williams,27.0,98.288,HARD,17.0,2.0,20.0,Bahrain
SAR,Williams,30.0,95.715,HARD,2.0,3.0,20.0,Bahrain
SAR,Williams,31.0,96.713,HARD,3.0,3.0,20.0,Bahrain
SAR,Williams,32.0,96.563,HARD,4.0,3.0,20.0,Bahrain
SAR,Williams,33.0,97.433,HARD,5.0,3.0,20.0,Bahrain
SAR,Williams,34.0,96.475,HARD,6.0,3.0,20.0,Bahrain
SAR,Williams,35.0,96.859,HARD,7.0,3.0,20.0,Bahrain
SAR,Williams,36.0,96.462,HARD,8.0,3.0,20.0,Bahrain
SAR,Williams,37.0,96.785,HARD,9.0,3.0,20.0,Bahrain
SAR,Williams,38.0,96.732,HARD,10.0,3.0,20.0,Bahrain
SAR,Williams,39.0,97.016,HARD,11.0,3.0,20.0,Bahrain
SAR,Williams,42.0,94.735,SOFT,2.0,4.0,20.0,Bahrain
SAR,Williams,43.0,95.001,SOFT,3.0,4.0,20.0,Bahrain
SAR,Williams,44.0,95.13,SOFT,4.0,4.0,20.0,Bahrain
SAR,Williams,45.0,95.333,SOFT,5.0,4.0,20.0,Bahrain
SAR,Williams,46.0,95.939,SOFT,6.0,4.0,20.0,Bahrain
SAR,Williams,47.0,96.729,SOFT,7.0,4.0,20.0,Bahrain
SAR,Williams,48.0,95.688,SOFT,8.0,4.0,20.0,Bahrain
SAR,Williams,49.0,95.59,SOFT,9.0,4.0,20.0,Bahrain
SAR,Williams,50.0,95.66,SOFT,10.0,4.0,20.0,Bahrain
SAR,Williams,51.0,95.972,SOFT,11.0,4.0,20.0,Bahrain
SAR,Williams,52.0,95.987,SOFT,12.0,4.0,20.0,Bahrain
SAR,Williams,53.0,96.088,SOFT,13.0,4.0,20.0,Bahrain
SAR,Williams,54.0,99.614,SOFT,14.0,4.0,20.0,Bahrain
SAR,Williams,55.0,96.209,SOFT,15.0,4.0,20.0,Bahrain
STR,Aston Martin,2.0,97.987,SOFT,2.0,1.0,19.0,Bahrain
STR,Aston Martin,3.0,98.279,SOFT,3.0,1.0,19.0,Bahrain
STR,Aston Martin,4.0,98.364,SOFT,4.0,1.0,19.0,Bahrain
STR,Aston Martin,5.0,98.725,SOFT,5.0,1.0,18.0,Bahrain
STR,Aston Martin,6.0,98.925,SOFT,6.0,1.0,18.0,Bahrain
STR,Aston Martin,7.0,98.769,SOFT,7.0,1.0,18.0,Bahrain
STR,Aston Martin,8.0,98.857,SOFT,8.0,1.0,18.0,Bahrain
STR,Aston Martin,11.0,96.494,HARD,2.0,2.0,17.0,Bahrain
STR,Aston Martin,12.0,97.175,HARD,3.0,2.0,16.0,Bahrain
STR,Aston Martin,13.0,97.289,HARD,4.0,2.0,14.0,Bahrain
STR,Aston Martin,14.0,97.624,HARD,5.0,2.0,13.0,Bahrain
STR,Aston Martin,15.0,97.533,HARD,6.0,2.0,12.0,Bahrain
STR,Aston Martin,16.0,98.027,HARD,7.0,2.0,11.0,Bahrain
STR,Aston Martin,17.0,98.777,HARD,8.0,2.0,12.0,Bahrain
STR,Aston Martin,18.0,97.417,HARD,9.0,2.0,12.0,Bahrain
STR,Aston Martin,19.0,97.554,HARD,10.0,2.0,12.0,Bahrain
STR,Aston Martin,20.0,97.859,HARD,11.0,2.0,12.0,Bahrain
STR,Aston Martin,21.0,98.022,HARD,12.0,2.0,12.0,Bahrain
STR,Aston Martin,22.0,98.175,HARD,13.0,2.0,12.0,Bahrain
STR,Aston Martin,23.0,97.826,HARD,14.0,2.0,12.0,Bahrain
STR,Aston Martin,24.0,98.138,HARD,15.0,2.0,12.0,Bahrain
STR,Aston Martin,25.0,97.994,HARD,16.0,2.0,12.0,Bahrain
STR,Aston Martin,26.0,98.133,HARD,17.0,2.0,12.0,Bahrain
STR,Aston Martin,29.0,95.854,HARD,2.0,3.0,18.0,Bahrain
STR,Aston Martin,30.0,95.632,HARD,3.0,3.0,18.0,Bahrain
STR,Aston Martin,31.0,96.202,HARD,4.0,3.0,15.0,Bahrain
STR,Aston Martin,32.0,95.821,HARD,5.0,3.0,15.0,Bahrain
STR,Aston Martin,33.0,96.349,HARD,6.0,3.0,13.0,Bahrain
STR,Aston Martin,34.0,96.332,HARD,7.0,3.0,13.0,Bahrain
STR,Aston Martin,35.0,96.242,HARD,8.0,3.0,12.0,Bahrain
STR,Aston Martin,36.0,96.086,HARD,9.0,3.0,11.0,Bahrain
STR,Aston Martin,37.0,95.987,HARD,10.0,3.0,10.0,Bahrain
STR,Aston Martin,38.0,96.364,HARD,11.0,3.0,10.0,Bahrain
STR,Aston Martin,39.0,96.353,HARD,12.0,3.0,10.0,Bahrain
STR,Aston Martin,40.0,96.485,HARD,13.0,3.0,10.0,Bahrain
STR,Aston Martin,41.0,96.322,HARD,14.0,3.0,10.0,Bahrain
STR,Aston Martin,42.0,96.343,HARD,15.0,3.0,9.0,Bahrain
STR,Aston Martin,43.0,96.304,HARD,16.0,3.0,9.0,Bahrain
STR,Aston Martin,44.0,96.564,HARD,17.0,3.0,9.0,Bahrain
STR,Aston Martin,45.0,96.243,HARD,18.0,3.0,9.0,Bahrain
STR,Aston Martin,46.0,96.379,HARD,19.0,3.0,9.0,Bahrain
STR,Aston Martin,47.0,96.298,HARD,20.0,3.0,9.0,Bahrain
STR,Aston Martin,48.0,97.325,HARD,21.0,3.0,10.0,Bahrain
STR,Aston Martin,49.0,96.871,HARD,22.0,3.0,10.0,Bahrain
STR,Aston Martin,50.0,96.541,HARD,23.0,3.0,10.0,Bahrain
STR,Aston Martin,51.0,96.763,HARD,24.0,3.0,10.0,Bahrain
STR,Aston Martin,52.0,96.934,HARD,25.0,3.0,10.0,Bahrain
STR,Aston Martin,53.0,96.64,HARD,26.0,3.0,10.0,Bahrain
STR,Aston Martin,54.0,96.693,HARD,27.0,3.0,10.0,Bahrain
STR,Aston Martin,55.0,96.68,HARD,28.0,3.0,10.0,Bahrain
STR,Aston Martin,56.0,96.582,HARD,29.0,3.0,10.0,Bahrain
STR,Aston Martin,57.0,97.335,HARD,30.0,3.0,10.0,Bahrain
TSU,RB,1.0,103.485,SOFT,1.0,1.0,10.0,Bahrain
TSU,RB,2.0,98.689,SOFT,2.0,1.0,10.0,Bahrain
TSU,RB,3.0,98.431,SOFT,3.0,1.0,10.0,Bahrain
TSU,RB,4.0,98.31,SOFT,4.0,1.0,10.0,Bahrain
TSU,RB,5.0,98.321,SOFT,5.0,1.0,10.0,Bahrain
TSU,RB,6.0,98.361,SOFT,6.0,1.0,10.0,Bahrain
TSU,RB,7.0,98.364,SOFT,7.0,1.0,10.0,Bahrain
TSU,RB,8.0,98.513,SOFT,8.0,1.0,10.0,Bahrain
TSU,RB,9.0,98.554,SOFT,9.0,1.0,10.0,Bahrain
TSU,RB,10.0,98.912,SOFT,10.0,1.0,10.0,Bahrain
TSU,RB,11.0,98.799,SOFT,11.0,1.0,10.0,Bahrain
TSU,RB,12.0,98.769,SOFT,12.0,1.0,8.0,Bahrain
TSU,RB,13.0,98.86,SOFT,13.0,1.0,5.0,Bahrain
TSU,RB,16.0,97.516,HARD,2.0,2.0,12.0,Bahrain
TSU,RB,17.0,97.482,HARD,3.0,2.0,11.0,Bahrain
TSU,RB,18.0,97.359,HARD,4.0,2.0,11.0,Bahrain
TSU,RB,19.0,97.396,HARD,5.0,2.0,11.0,Bahrain
TSU,RB,20.0,97.766,HARD,6.0,2.0,11.0,Bahrain
