Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds
0 days 01:19:50.626000,TSU,22,0 days 00:01:42.510000,14.0,2.0,,,0 days 00:00:27.415000,0 days 00:00:30.854000,0 days 00:00:44.241000,0 days 01:18:35.550000,0 days 01:19:06.404000,0 days 01:19:50.645000,274.0,265.0,253.0,314.0,False,MEDIUM,6.0,True,RB,0 days 01:18:08.116000,2024-04-21 07:26:26.789,1,16.0,False,,False,True,102.51
0 days 01:21:32.920000,TSU,22,0 days 00:01:42.294000,15.0,2.0,,,0 days 00:00:27.269000,0 days 00:00:30.764000,0 days 00:00:44.261000,0 days 01:20:17.914000,0 days 01:20:48.678000,0 days 01:21:32.939000,274.0,265.0,254.0,315.0,False,MEDIUM,7.0,True,RB,0 days 01:19:50.626000,2024-04-21 07:28:09.299,1,15.0,False,,False,True,102.294
0 days 01:23:15.448000,TSU,22,0 days 00:01:42.528000,16.0,2.0,,,0 days 00:00:27.228000,0 days 00:00:30.803000,0 days 00:00:44.497000,0 days 01:22:00.167000,0 days 01:22:30.970000,0 days 01:23:15.467000,274.0,265.0,252.0,313.0,False,MEDIUM,8.0,True,RB,0 days 01:21:32.920000,2024-04-21 07:29:51.593,1,15.0,False,,False,True,102.528
0 days 01:24:57.889000,TSU,22,0 days 00:01:42.441000,17.0,2.0,,,0 days 00:00:27.284000,0 days 00:00:30.952000,0 days 00:00:44.205000,0 days 01:23:42.751000,0 days 01:24:13.703000,0 days 01:24:57.908000,274.0,264.0,255.0,312.0,False,MEDIUM,9.0,True,RB,0 days 01:23:15.448000,2024-04-21 07:31:34.121,1,15.0,False,,False,True,102.441
0 days 01:26:40.517000,TSU,22,0 days 00:01:42.628000,18.0,2.0,,,0 days 00:00:27.376000,0 days 00:00:30.911000,0 days 00:00:44.341000,0 days 01:25:25.284000,0 days 01:25:56.195000,0 days 01:26:40.536000,273.0,264.0,254.0,312.0,False,MEDIUM,10.0,True,RB,0 days 01:24:57.889000,2024-04-21 07:33:16.562,1,14.0,False,,False,True,102.628
0 days 01:28:23.741000,TSU,22,0 days 00:01:43.224000,19.0,2.0,,,0 days 00:00:27.279000,0 days 00:00:30.950000,0 days 00:00:44.995000,0 days 01:27:07.815000,0 days 01:27:38.765000,0 days 01:28:23.760000,273.0,265.0,257.0,312.0,False,MEDIUM,11.0,True,RB,0 days 01:26:40.517000,2024-04-21 07:34:59.190,1,15.0,False,,False,True,103.224
0 days 01:30:06.915000,TSU,22,0 days 00:01:43.174000,20.0,2.0,,,0 days 00:00:27.555000,0 days 00:00:31.071000,0 days 00:00:44.548000,0 days 01:28:51.315000,0 days 01:29:22.386000,0 days 01:30:06.934000,275.0,264.0,256.0,312.0,False,MEDIUM,12.0,True,RB,0 days 01:28:23.741000,2024-04-21 07:36:42.414,12,14.0,False,,False,True,103.174
0 days 00:56:59.963000,VER,1,0 days 00:01:41.528000,1.0,1.0,,,,0 days 00:00:29.650000,0 days 00:00:43.295000,,0 days 00:56:16.749000,0 days 00:57:00.078000,276.0,268.0,254.0,304.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:55:18.169000,2024-04-21 07:03:36.842,1,1.0,False,,False,False,101.528
0 days 00:58:40.066000,VER,1,0 days 00:01:40.103000,2.0,1.0,,,0 days 00:00:26.651000,0 days 00:00:30.091000,0 days 00:00:43.361000,0 days 00:57:26.668000,0 days 00:57:56.759000,0 days 00:58:40.120000,267.0,261.0,254.0,308.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:56:59.963000,2024-04-21 07:05:18.636,1,1.0,False,,False,True,100.103
0 days 01:00:20.560000,VER,1,0 days 00:01:40.494000,3.0,1.0,,,0 days 00:00:27.011000,0 days 00:00:30.190000,0 days 00:00:43.293000,0 days 00:59:07.131000,0 days 00:59:37.321000,0 days 01:00:20.614000,269.0,263.0,254.0,307.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:58:40.066000,2024-04-21 07:06:58.739,1,1.0,False,,False,True,100.494
0 days 01:02:01.133000,VER,1,0 days 00:01:40.573000,4.0,1.0,,,0 days 00:00:26.923000,0 days 00:00:30.187000,0 days 00:00:43.463000,0 days 01:00:47.537000,0 days 01:01:17.724000,0 days 01:02:01.187000,271.0,259.0,254.0,307.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:00:20.560000,2024-04-21 07:08:39.233,1,1.0,False,,False,True,100.573
0 days 01:03:42.052000,VER,1,0 days 00:01:40.919000,5.0,1.0,,,0 days 00:00:27.106000,0 days 00:00:30.299000,0 days 00:00:43.514000,0 days 01:02:28.293000,0 days 01:02:58.592000,0 days 01:03:42.106000,272.0,260.0,254.0,307.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:02:01.133000,2024-04-21 07:10:19.806,1,1.0,False,,False,True,100.919
0 days 01:05:23.199000,VER,1,0 days 00:01:41.147000,6.0,1.0,,,0 days 00:00:27.114000,0 days 00:00:30.431000,0 days 00:00:43.602000,0 days 01:04:09.220000,0 days 01:04:39.651000,0 days 01:05:23.253000,272.0,262.0,254.0,308.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:03:42.052000,2024-04-21 07:12:00.725,1,1.0,False,,False,True,101.147
0 days 01:07:04.317000,VER,1,0 days 00:01:41.118000,7.0,1.0,,,0 days 00:00:27.164000,0 days 00:00:30.362000,0 days 00:00:43.592000,0 days 01:05:50.417000,0 days 01:06:20.779000,0 days 01:07:04.371000,272.0,265.0,255.0,309.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:05:23.199000,2024-04-21 07:13:41.872,1,1.0,False,,False,True,101.118
0 days 01:08:45.427000,VER,1,0 days 00:01:41.110000,8.0,1.0,,,0 days 00:00:27.129000,0 days 00:00:30.395000,0 days 00:00:43.586000,0 days 01:07:31.500000,0 days 01:08:01.895000,0 days 01:08:45.481000,271.0,263.0,255.0,309.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:07:04.317000,2024-04-21 07:15:22.990,1,1.0,False,,False,True,101.11
0 days 01:10:26.582000,VER,1,0 days 00:01:41.155000,9.0,1.0,,,0 days 00:00:27.111000,0 days 00:00:30.392000,0 days 00:00:43.652000,0 days 01:09:12.592000,0 days 01:09:42.984000,0 days 01:10:26.636000,272.0,265.0,255.0,308.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:08:45.427000,2024-04-21 07:17:04.100,1,1.0,False,,False,True,101.155
0 days 01:12:08.006000,VER,1,0 days 00:01:41.424000,10.0,1.0,,,0 days 00:00:27.172000,0 days 00:00:30.519000,0 days 00:00:43.733000,0 days 01:10:53.808000,0 days 01:11:24.327000,0 days 01:12:08.060000,272.0,263.0,255.0,308.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:10:26.582000,2024-04-21 07:18:45.255,1,1.0,False,,False,True,101.424
0 days 01:13:49.407000,VER,1,0 days 00:01:41.401000,11.0,1.0,,,0 days 00:00:27.170000,0 days 00:00:30.646000,0 days 00:00:43.585000,0 days 01:12:35.230000,0 days 01:13:05.876000,0 days 01:13:49.461000,271.0,263.0,255.0,308.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:12:08.006000,2024-04-21 07:20:26.679,1,1.0,False,,False,True,101.401
0 days 01:15:30.725000,VER,1,0 days 00:01:41.318000,12.0,1.0,,,0 days 00:00:27.121000,0 days 00:00:30.558000,0 days 00:00:43.639000,0 days 01:14:16.582000,0 days 01:14:47.140000,0 days 01:15:30.779000,272.0,262.0,255.0,308.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:13:49.407000,2024-04-21 07:22:08.080,1,1.0,False,,False,True,101.318
0 days 01:20:55.916000,VER,1,0 days 00:01:39.591000,15.0,2.0,,,0 days 00:00:26.640000,0 days 00:00:29.773000,0 days 00:00:43.178000,0 days 01:19:43.019000,0 days 01:20:12.792000,0 days 01:20:55.970000,269.0,265.0,261.0,316.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:19:16.325000,2024-04-21 07:27:34.998,1,3.0,False,,False,True,99.591
0 days 01:22:35.901000,VER,1,0 days 00:01:39.985000,16.0,2.0,,,0 days 00:00:26.616000,0 days 00:00:30.137000,0 days 00:00:43.232000,0 days 01:21:22.586000,0 days 01:21:52.723000,0 days 01:22:35.955000,277.0,262.0,255.0,310.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:20:55.916000,2024-04-21 07:29:14.589,1,2.0,False,,False,True,99.985
0 days 01:24:15.420000,VER,1,0 days 00:01:39.519000,17.0,2.0,,,0 days 00:00:26.503000,0 days 00:00:29.874000,0 days 00:00:43.142000,0 days 01:23:02.458000,0 days 01:23:32.332000,0 days 01:24:15.474000,272.0,262.0,256.0,311.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:22:35.901000,2024-04-21 07:30:54.574,1,2.0,False,,False,True,99.519
0 days 01:25:55.490000,VER,1,0 days 00:01:40.070000,18.0,2.0,,,0 days 00:00:26.781000,0 days 00:00:30.075000,0 days 00:00:43.214000,0 days 01:24:42.255000,0 days 01:25:12.330000,0 days 01:25:55.544000,266.0,260.0,256.0,312.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:24:15.420000,2024-04-21 07:32:34.093,1,2.0,False,,False,True,100.07
0 days 01:27:35.629000,VER,1,0 days 00:01:40.139000,19.0,2.0,,,0 days 00:00:26.720000,0 days 00:00:30.245000,0 days 00:00:43.174000,0 days 01:26:22.264000,0 days 01:26:52.509000,0 days 01:27:35.683000,266.0,262.0,257.0,333.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:25:55.490000,2024-04-21 07:34:14.163,1,1.0,False,,False,True,100.139
0 days 01:29:15.710000,VER,1,0 days 00:01:40.081000,20.0,2.0,,,0 days 00:00:26.759000,0 days 00:00:29.937000,0 days 00:00:43.385000,0 days 01:28:02.442000,0 days 01:28:32.379000,0 days 01:29:15.764000,267.0,264.0,256.0,309.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:27:35.629000,2024-04-21 07:35:54.302,1,1.0,False,,False,True,100.081
0 days 01:30:56.200000,VER,1,0 days 00:01:40.490000,21.0,2.0,,,0 days 00:00:26.737000,0 days 00:00:30.083000,0 days 00:00:43.670000,0 days 01:29:42.501000,0 days 01:30:12.584000,0 days 01:30:56.254000,269.0,241.0,256.0,308.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:29:15.710000,2024-04-21 07:37:34.383,12,1.0,False,,False,True,100.49
0 days 01:45:04.279000,VER,1,0 days 00:01:47.123000,27.0,3.0,,,0 days 00:00:26.034000,0 days 00:00:29.474000,0 days 00:00:51.615000,0 days 01:43:43.244000,0 days 01:44:12.718000,0 days 01:45:04.333000,275.0,263.0,163.0,309.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:43:17.156000,2024-04-21 07:51:35.829,124,1.0,False,,False,False,107.123
0 days 01:56:29.732000,VER,1,0 days 00:01:38.604000,32.0,3.0,,,0 days 00:00:26.060000,0 days 00:00:29.829000,0 days 00:00:42.715000,0 days 01:55:17.242000,0 days 01:55:47.071000,0 days 01:56:29.786000,275.0,268.0,257.0,309.0,True,HARD,9.0,True,Red Bull Racing,0 days 01:54:51.128000,2024-04-21 08:03:09.801,1,1.0,False,,False,True,98.604
0 days 01:58:08.138000,VER,1,0 days 00:01:38.406000,33.0,3.0,,,0 days 00:00:26.220000,0 days 00:00:29.365000,0 days 00:00:42.821000,0 days 01:56:56.006000,0 days 01:57:25.371000,0 days 01:58:08.192000,273.0,265.0,258.0,307.0,True,HARD,10.0,True,Red Bull Racing,0 days 01:56:29.732000,2024-04-21 08:04:48.405,1,1.0,False,,False,True,98.406
0 days 01:59:46.564000,VER,1,0 days 00:01:38.426000,34.0,3.0,,,0 days 00:00:26.212000,0 days 00:00:29.467000,0 days 00:00:42.747000,0 days 01:58:34.404000,0 days 01:59:03.871000,0 days 01:59:46.618000,272.0,266.0,257.0,308.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:58:08.138000,2024-04-21 08:06:26.811,1,1.0,False,,False,True,98.426
0 days 02:01:25.329000,VER,1,0 days 00:01:38.765000,35.0,3.0,,,0 days 00:00:26.531000,0 days 00:00:29.475000,0 days 00:00:42.759000,0 days 02:00:13.149000,0 days 02:00:42.624000,0 days 02:01:25.383000,273.0,266.0,258.0,308.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:59:46.564000,2024-04-21 08:08:05.237,1,1.0,False,,False,True,98.765
0 days 02:03:04.154000,VER,1,0 days 00:01:38.825000,36.0,3.0,,,0 days 00:00:26.274000,0 days 00:00:29.670000,0 days 00:00:42.881000,0 days 02:01:51.657000,0 days 02:02:21.327000,0 days 02:03:04.208000,274.0,264.0,258.0,308.0,False,HARD,13.0,True,Red Bull Racing,0 days 02:01:25.329000,2024-04-21 08:09:44.002,1,1.0,False,,False,True,98.825
0 days 02:04:42.955000,VER,1,0 days 00:01:38.801000,37.0,3.0,,,0 days 00:00:26.374000,0 days 00:00:29.635000,0 days 00:00:42.792000,0 days 02:03:30.582000,0 days 02:04:00.217000,0 days 02:04:43.009000,275.0,267.0,258.0,309.0,False,HARD,14.0,True,Red Bull Racing,0 days 02:03:04.154000,2024-04-21 08:11:22.827,1,1.0,False,,False,True,98.801
0 days 02:06:21.810000,VER,1,0 days 00:01:38.855000,38.0,3.0,,,0 days 00:00:26.332000,0 days 00:00:29.569000,0 days 00:00:42.954000,0 days 02:05:09.341000,0 days 02:05:38.910000,0 days 02:06:21.864000,275.0,265.0,258.0,309.0,False,HARD,15.0,True,Red Bull Racing,0 days 02:04:42.955000,2024-04-21 08:13:01.628,1,1.0,False,,False,True,98.855
0 days 02:08:00.552000,VER,1,0 days 00:01:38.742000,39.0,3.0,,,0 days 00:00:26.312000,0 days 00:00:29.650000,0 days 00:00:42.780000,0 days 02:06:48.176000,0 days 02:07:17.826000,0 days 02:08:00.606000,276.0,267.0,259.0,309.0,False,HARD,16.0,True,Red Bull Racing,0 days 02:06:21.810000,2024-04-21 08:14:40.483,1,1.0,False,,False,True,98.742
0 days 02:09:39.508000,VER,1,0 days 00:01:38.956000,40.0,3.0,,,0 days 00:00:26.475000,0 days 00:00:29.690000,0 days 00:00:42.791000,0 days 02:08:27.081000,0 days 02:08:56.771000,0 days 02:09:39.562000,274.0,268.0,258.0,309.0,False,HARD,17.0,True,Red Bull Racing,0 days 02:08:00.552000,2024-04-21 08:16:19.225,1,1.0,False,,False,True,98.956
0 days 02:11:18.575000,VER,1,0 days 00:01:39.067000,41.0,3.0,,,0 days 00:00:26.480000,0 days 00:00:29.614000,0 days 00:00:42.973000,0 days 02:10:06.042000,0 days 02:10:35.656000,0 days 02:11:18.629000,275.0,268.0,258.0,309.0,False,HARD,18.0,True,Red Bull Racing,0 days 02:09:39.508000,2024-04-21 08:17:58.181,1,1.0,False,,False,True,99.067
0 days 02:12:57.802000,VER,1,0 days 00:01:39.227000,42.0,3.0,,,0 days 00:00:26.533000,0 days 00:00:29.710000,0 days 00:00:42.984000,0 days 02:11:45.162000,0 days 02:12:14.872000,0 days 02:12:57.856000,275.0,268.0,259.0,308.0,False,HARD,19.0,True,Red Bull Racing,0 days 02:11:18.575000,2024-04-21 08:19:37.248,1,1.0,False,,False,True,99.227
0 days 02:14:37.026000,VER,1,0 days 00:01:39.224000,43.0,3.0,,,0 days 00:00:26.429000,0 days 00:00:29.694000,0 days 00:00:43.101000,0 days 02:13:24.285000,0 days 02:13:53.979000,0 days 02:14:37.080000,275.0,268.0,259.0,308.0,False,HARD,20.0,True,Red Bull Racing,0 days 02:12:57.802000,2024-04-21 08:21:16.475,1,1.0,False,,False,True,99.224
0 days 02:16:16.331000,VER,1,0 days 00:01:39.305000,44.0,3.0,,,0 days 00:00:26.502000,0 days 00:00:29.811000,0 days 00:00:42.992000,0 days 02:15:03.582000,0 days 02:15:33.393000,0 days 02:16:16.385000,274.0,268.0,259.0,308.0,False,HARD,21.0,True,Red Bull Racing,0 days 02:14:37.026000,2024-04-21 08:22:55.699,1,1.0,False,,False,True,99.305
0 days 02:17:55.547000,VER,1,0 days 00:01:39.216000,45.0,3.0,,,0 days 00:00:26.507000,0 days 00:00:29.629000,0 days 00:00:43.080000,0 days 02:16:42.892000,0 days 02:17:12.521000,0 days 02:17:55.601000,274.0,268.0,259.0,308.0,False,HARD,22.0,True,Red Bull Racing,0 days 02:16:16.331000,2024-04-21 08:24:35.004,1,1.0,False,,False,True,99.216
0 days 02:19:34.980000,VER,1,0 days 00:01:39.433000,46.0,3.0,,,0 days 00:00:26.517000,0 days 00:00:29.767000,0 days 00:00:43.149000,0 days 02:18:22.118000,0 days 02:18:51.885000,0 days 02:19:35.034000,276.0,268.0,258.0,308.0,False,HARD,23.0,True,Red Bull Racing,0 days 02:17:55.547000,2024-04-21 08:26:14.220,1,1.0,False,,False,True,99.433
0 days 02:21:14.402000,VER,1,0 days 00:01:39.422000,47.0,3.0,,,0 days 00:00:26.620000,0 days 00:00:29.721000,0 days 00:00:43.081000,0 days 02:20:01.654000,0 days 02:20:31.375000,0 days 02:21:14.456000,275.0,267.0,258.0,309.0,False,HARD,24.0,True,Red Bull Racing,0 days 02:19:34.980000,2024-04-21 08:27:53.653,1,1.0,False,,False,True,99.422
0 days 02:22:53.727000,VER,1,0 days 00:01:39.325000,48.0,3.0,,,0 days 00:00:26.496000,0 days 00:00:29.709000,0 days 00:00:43.120000,0 days 02:21:40.952000,0 days 02:22:10.661000,0 days 02:22:53.781000,275.0,268.0,259.0,308.0,False,HARD,25.0,True,Red Bull Racing,0 days 02:21:14.402000,2024-04-21 08:29:33.075,1,1.0,False,,False,True,99.325
0 days 02:24:33.077000,VER,1,0 days 00:01:39.350000,49.0,3.0,,,0 days 00:00:26.492000,0 days 00:00:29.719000,0 days 00:00:43.139000,0 days 02:23:20.273000,0 days 02:23:49.992000,0 days 02:24:33.131000,275.0,269.0,259.0,307.0,False,HARD,26.0,True,Red Bull Racing,0 days 02:22:53.727000,2024-04-21 08:31:12.400,1,1.0,False,,False,True,99.35
0 days 02:26:12.522000,VER,1,0 days 00:01:39.445000,50.0,3.0,,,0 days 00:00:26.510000,0 days 00:00:29.920000,0 days 00:00:43.015000,0 days 02:24:59.641000,0 days 02:25:29.561000,0 days 02:26:12.576000,276.0,266.0,259.0,308.0,False,HARD,27.0,True,Red Bull Racing,0 days 02:24:33.077000,2024-04-21 08:32:51.750,1,1.0,False,,False,True,99.445
0 days 02:27:51.798000,VER,1,0 days 00:01:39.276000,51.0,3.0,,,0 days 00:00:26.484000,0 days 00:00:29.775000,0 days 00:00:43.017000,0 days 02:26:39.060000,0 days 02:27:08.835000,0 days 02:27:51.852000,276.0,267.0,258.0,308.0,False,HARD,28.0,True,Red Bull Racing,0 days 02:26:12.522000,2024-04-21 08:34:31.195,1,1.0,False,,False,True,99.276
0 days 02:29:31.492000,VER,1,0 days 00:01:39.694000,52.0,3.0,,,0 days 00:00:26.581000,0 days 00:00:29.964000,0 days 00:00:43.149000,0 days 02:28:18.433000,0 days 02:28:48.397000,0 days 02:29:31.546000,276.0,267.0,259.0,308.0,False,HARD,29.0,True,Red Bull Racing,0 days 02:27:51.798000,2024-04-21 08:36:10.471,1,1.0,False,,False,True,99.694
0 days 02:31:11.146000,VER,1,0 days 00:01:39.654000,53.0,3.0,,,0 days 00:00:26.533000,0 days 00:00:29.985000,0 days 00:00:43.136000,0 days 02:29:58.079000,0 days 02:30:28.064000,0 days 02:31:11.200000,276.0,268.0,259.0,309.0,False,HARD,30.0,True,Red Bull Racing,0 days 02:29:31.492000,2024-04-21 08:37:50.165,1,1.0,False,,False,True,99.654
0 days 02:32:50.919000,VER,1,0 days 00:01:39.773000,54.0,3.0,,,0 days 00:00:26.599000,0 days 00:00:29.912000,0 days 00:00:43.262000,0 days 02:31:37.799000,0 days 02:32:07.711000,0 days 02:32:50.973000,275.0,269.0,259.0,310.0,False,HARD,31.0,True,Red Bull Racing,0 days 02:31:11.146000,2024-04-21 08:39:29.819,1,1.0,False,,False,True,99.773
0 days 02:34:30.724000,VER,1,0 days 00:01:39.805000,55.0,3.0,,,0 days 00:00:26.714000,0 days 00:00:29.867000,0 days 00:00:43.224000,0 days 02:33:17.687000,0 days 02:33:47.554000,0 days 02:34:30.778000,277.0,269.0,259.0,309.0,False,HARD,32.0,True,Red Bull Racing,0 days 02:32:50.919000,2024-04-21 08:41:09.592,1,1.0,False,,False,True,99.805
0 days 02:36:10.977000,VER,1,0 days 00:01:40.253000,56.0,3.0,,,0 days 00:00:26.661000,0 days 00:00:29.992000,0 days 00:00:43.600000,0 days 02:34:57.439000,0 days 02:35:27.431000,0 days 02:36:11.031000,276.0,267.0,248.0,309.0,False,HARD,33.0,True,Red Bull Racing,0 days 02:34:30.724000,2024-04-21 08:42:49.397,1,1.0,False,,False,True,100.253
0 days 00:57:09.106000,ZHO,24,0 days 00:01:50.671000,1.0,1.0,,,,0 days 00:00:32.900000,0 days 00:00:45.321000,,0 days 00:56:23.988000,0 days 00:57:09.311000,268.0,261.0,258.0,315.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 00:55:18.169000,2024-04-21 07:03:36.842,1,17.0,False,,False,False,110.671
0 days 00:58:53.504000,ZHO,24,0 days 00:01:44.398000,2.0,1.0,,,0 days 00:00:28.069000,0 days 00:00:31.714000,0 days 00:00:44.615000,0 days 00:57:37.233000,0 days 00:58:08.947000,0 days 00:58:53.562000,273.0,266.0,266.0,338.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:57:09.106000,2024-04-21 07:05:27.779,1,18.0,False,,False,True,104.398
0 days 01:00:37.495000,ZHO,24,0 days 00:01:43.991000,3.0,1.0,,,0 days 00:00:27.896000,0 days 00:00:31.875000,0 days 00:00:44.220000,0 days 00:59:21.458000,0 days 00:59:53.333000,0 days 01:00:37.553000,268.0,263.0,262.0,333.0,True,MEDIUM,3.0,True,Kick Sauber,0 days 00:58:53.504000,2024-04-21 07:07:12.177,1,19.0,False,,False,True,103.991
0 days 01:02:20.979000,ZHO,24,0 days 00:01:43.484000,4.0,1.0,,,0 days 00:00:27.403000,0 days 00:00:31.383000,0 days 00:00:44.698000,0 days 01:01:04.956000,0 days 01:01:36.339000,0 days 01:02:21.037000,272.0,264.0,259.0,335.0,True,MEDIUM,4.0,True,Kick Sauber,0 days 01:00:37.495000,2024-04-21 07:08:56.168,1,19.0,False,,False,True,103.484
0 days 01:04:04.997000,ZHO,24,0 days 00:01:44.018000,5.0,1.0,,,0 days 00:00:27.700000,0 days 00:00:31.619000,0 days 00:00:44.699000,0 days 01:02:48.737000,0 days 01:03:20.356000,0 days 01:04:05.055000,277.0,267.0,260.0,338.0,False,MEDIUM,5.0,True,Kick Sauber,0 days 01:02:20.979000,2024-04-21 07:10:39.652,1,19.0,False,,False,True,104.018
0 days 01:05:49.209000,ZHO,24,0 days 00:01:44.212000,6.0,1.0,,,0 days 00:00:27.719000,0 days 00:00:31.729000,0 days 00:00:44.764000,0 days 01:04:32.774000,0 days 01:05:04.503000,0 days 01:05:49.267000,270.0,259.0,259.0,329.0,False,MEDIUM,6.0,True,Kick Sauber,0 days 01:04:04.997000,2024-04-21 07:12:23.670,1,19.0,False,,False,True,104.212
0 days 01:07:33.282000,ZHO,24,0 days 00:01:44.073000,7.0,1.0,,,0 days 00:00:27.488000,0 days 00:00:31.649000,0 days 00:00:44.936000,0 days 01:06:16.755000,0 days 01:06:48.404000,0 days 01:07:33.340000,274.0,265.0,257.0,330.0,False,MEDIUM,7.0,True,Kick Sauber,0 days 01:05:49.209000,2024-04-21 07:14:07.882,1,19.0,False,,False,True,104.073
0 days 01:13:05.739000,ZHO,24,0 days 00:01:41.765000,10.0,2.0,,,0 days 00:00:27.052000,0 days 00:00:30.542000,0 days 00:00:44.171000,0 days 01:11:51.084000,0 days 01:12:21.626000,0 days 01:13:05.797000,272.0,265.0,253.0,308.0,True,HARD,2.0,True,Kick Sauber,0 days 01:11:23.974000,2024-04-21 07:19:42.647,1,20.0,False,,False,True,101.765
0 days 01:14:47.572000,ZHO,24,0 days 00:01:41.833000,11.0,2.0,,,0 days 00:00:27.344000,0 days 00:00:30.560000,0 days 00:00:43.929000,0 days 01:13:33.141000,0 days 01:14:03.701000,0 days 01:14:47.630000,271.0,265.0,254.0,309.0,False,HARD,3.0,True,Kick Sauber,0 days 01:13:05.739000,2024-04-21 07:21:24.412,1,20.0,False,,False,True,101.833
0 days 01:16:29.500000,ZHO,24,0 days 00:01:41.928000,12.0,2.0,,,0 days 00:00:27.403000,0 days 00:00:30.574000,0 days 00:00:43.951000,0 days 01:15:15.033000,0 days 01:15:45.607000,0 days 01:16:29.558000,269.0,260.0,253.0,307.0,False,HARD,4.0,True,Kick Sauber,0 days 01:14:47.572000,2024-04-21 07:23:06.245,1,19.0,False,,False,True,101.928
0 days 01:18:11.712000,ZHO,24,0 days 00:01:42.212000,13.0,2.0,,,0 days 00:00:27.372000,0 days 00:00:30.808000,0 days 00:00:44.032000,0 days 01:16:56.930000,0 days 01:17:27.738000,0 days 01:18:11.770000,268.0,260.0,253.0,309.0,False,HARD,5.0,True,Kick Sauber,0 days 01:16:29.500000,2024-04-21 07:24:48.173,1,18.0,False,,False,True,102.212
0 days 01:19:54.338000,ZHO,24,0 days 00:01:42.626000,14.0,2.0,,,0 days 00:00:27.602000,0 days 00:00:30.848000,0 days 00:00:44.176000,0 days 01:18:39.372000,0 days 01:19:10.220000,0 days 01:19:54.396000,268.0,262.0,253.0,312.0,False,HARD,6.0,True,Kick Sauber,0 days 01:18:11.712000,2024-04-21 07:26:30.385,1,18.0,False,,False,True,102.626
0 days 01:21:37.332000,ZHO,24,0 days 00:01:42.994000,15.0,2.0,,,0 days 00:00:27.530000,0 days 00:00:30.741000,0 days 00:00:44.723000,0 days 01:20:21.926000,0 days 01:20:52.667000,0 days 01:21:37.390000,273.0,266.0,253.0,313.0,False,HARD,7.0,True,Kick Sauber,0 days 01:19:54.338000,2024-04-21 07:28:13.011,1,17.0,False,,False,True,102.994
